path1	path2	strict1	strict2	cum1	cum2	Perm1	Perm2	Gini	Perm	Count

1.0	0.312857142857	0.409285714286	0.322857142857	0.395714285714	0.299285714286	0.300714285714	0.327142857143	0.414285714286	0.429285714286	0.480714285714
0.0	1.0	0.262857142857	0.355	0.261428571429	0.328571428571	0.280714285714	0.183571428571	0.322142857143	0.290714285714	0.315
0.0	0.0	1.0	0.370714285714	0.900714285714	0.398571428571	0.288571428571	0.342142857143	0.49	0.413571428571	0.442142857143
0.0	0.0	0.0	1.0	0.376428571429	0.930714285714	0.254285714286	0.299285714286	0.444285714286	0.347857142857	0.396428571429
0.0	0.0	0.0	0.0	1.0	0.389285714286	0.297857142857	0.355	0.461428571429	0.392857142857	0.412857142857
0.0	0.0	0.0	0.0	0.0	1.0	0.263571428571	0.323571428571	0.407857142857	0.335714285714	0.405
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.497142857143	0.460714285714	0.555714285714	0.479285714286
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.49	0.605714285714	0.515
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.549285714286	0.637857142857
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.593571428571
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0

0.0	0.451050927031	0.39300062315	0.39350336461	0.426832185157	0.371627007432	0.357006402504	0.387058504253	0.338438792585	0.391066699254	0.311203227778
0.0	0.0	0.393555223934	0.382353746883	0.407295710655	0.374778846353	0.396477474461	0.445843044589	0.393148593189	0.412744052727	0.431341642141
0.0	0.0	0.0	0.425278420207	0.201688029453	0.413259813519	0.345365822021	0.34876531493	0.337989252335	0.367082401915	0.348091736677
0.0	0.0	0.0	0.0	0.434964812088	0.119610336732	0.380026851898	0.332115206222	0.366670068011	0.328634310753	0.315925107374
0.0	0.0	0.0	0.0	0.0	0.423677413866	0.341261913898	0.329533529309	0.352313056522	0.357642507632	0.360283335214
0.0	0.0	0.0	0.0	0.0	0.0	0.377686972213	0.32516950054	0.389668226227	0.333732753892	0.327374372228
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402025484013	0.344804736224	0.405646372586	0.37122865499
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.315099595528	0.378838180952	0.348911572915
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.313056850806	0.296407916664
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.358489603641
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
