path1	path2	strict1	strict2	cum1	cum2	Perm1	Perm2	Gini	Perm	Count

1.0	0.6210909090909089	0.5359999999999997	0.37672727272727274	0.353939393939394	0.37309090909090903	0.37406060606060615	0.3633939393939394	0.3924848484848484	0.3854545454545454	0.2358787878787879	0.42981818181818177	0.36193939393939395	0.35733333333333334	0.2955151515151515
0.0	1.0	0.6889696969696969	0.3471515151515151	0.3415757575757575	0.32145454545454544	0.33381818181818185	0.3398787878787878	0.30763636363636365	0.23539393939393938	0.183030303030303	0.46593939393939393	0.31345454545454543	0.31296969696969684	0.34884848484848485
0.0	0.0	1.0	0.28606060606060607	0.2826666666666666	0.255030303030303	0.26884848484848484	0.2785454545454545	0.25066666666666665	0.14206060606060605	0.16872727272727267	0.4673939393939394	0.20242424242424242	0.2715151515151514	0.2686060606060605
0.0	0.0	0.0	1.0	0.609939393939394	0.4433939393939393	0.9612121212121211	0.5658181818181817	0.4218181818181816	0.19636363636363627	0.1248484848484848	0.249939393939394	0.4761212121212121	0.4278787878787878	0.3597575757575758
0.0	0.0	0.0	0.0	1.0	0.4972121212121211	0.5917575757575758	0.9231515151515148	0.42618181818181805	0.22739393939393931	0.10593939393939392	0.2962424242424242	0.4533333333333333	0.4058181818181817	0.3355151515151515
0.0	0.0	0.0	0.0	0.0	1.0	0.4635151515151513	0.48993939393939384	0.8804848484848482	0.3306666666666667	0.252121212121212	0.20121212121212118	0.44315151515151513	0.3701818181818181	0.308121212121212
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5464242424242424	0.43854545454545435	0.20799999999999996	0.12484848484848486	0.2666666666666667	0.49381818181818177	0.4133333333333333	0.3648484848484849
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.45042424242424217	0.22884848484848483	0.09793939393939396	0.290909090909091	0.48800000000000004	0.43006060606060603	0.3316363636363636
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3381818181818181	0.24145454545454542	0.21648484848484845	0.4089696969696969	0.36145454545454525	0.2744242424242423
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2288484848484848	0.18448484848484845	0.32218181818181824	0.35806060606060613	0.2673939393939394
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.08896969696969696	0.1764848484848484	0.21890909090909094	0.19587878787878787
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.26884848484848495	0.2901818181818181	0.2601212121212121
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5587878787878789	0.43684848484848504
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.576
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0

0.0	0.14833134922992836	0.213265002831001	0.21283813048605046	0.1676806619968847	0.22180215209508866	0.21068270678552536	0.18306224886773959	0.23615705035722548	0.1983476277923997	0.2455191534872774	0.2368071673896064	0.22149351965015956	0.2556569096733514	0.28278182591036044
0.0	0.0	0.14390303847096275	0.23368502421375112	0.2412022534908671	0.2513448419371509	0.21937666096368114	0.23831930645116553	0.24610108638510017	0.18686868250068242	0.2829206198476637	0.24890028833923336	0.18908717945039763	0.24176200456300279	0.26069388231311086
0.0	0.0	0.0	0.24932305042068287	0.2282355685415284	0.265918620221204	0.25621891466362307	0.23777653853422678	0.2656585904596953	0.2225461147412139	0.24519735122311576	0.26561124474188463	0.20336200854570372	0.21779426859847215	0.2502331401435049
0.0	0.0	0.0	0.0	0.3402991391882022	0.3249374821553497	0.10059875840604326	0.34308546510109744	0.3029066414345527	0.26467853919287554	0.2824528532783283	0.298119136057628	0.32404504896038633	0.3419556998249795	0.37012148503197884
0.0	0.0	0.0	0.0	0.0	0.32153205336432555	0.356499170268605	0.1893488528152273	0.28299964794080384	0.2603190526694818	0.29708158683740876	0.266979540973534	0.3278490996473493	0.34657756854603816	0.3536959727487144
