0.0453451
0.05238903
0.04942671
0.04870221
0.06035804
0.034072
0.02399092
0.05346988
0.03878865
0.03423935
0.02810512
0.01806832
0.04317514
0.03803809
0.03794564
0.03049898
0.04416609
0.04117772
0.04897717
0.04217438
0.05110606
0.04529178
0.02680544
0.03963977
0.03837002
0.03369084
0.03357226
0.05156691
0.02464084
0.02830031
0.03813039
0.05793965
0.0268167
0.06339576
0.04758287
0.04241472
0.04004811
0.06060554
0.04183478
0.03996429
0.04325735
0.05391566
0.05308912
0.04717016
0.05096822
0.04150432
0.04375809
0.03961782
0.02959817
0.07343507
