path1	path2	strict1	strict2	cum1	cum2	Perm1	Perm2	Gini	Perm	Count

1.0	0.0164285714286	-0.0892857142857	-0.0878571428571	-0.0985714285714	-0.0957142857143	0.0235714285714	0.00642857142857	0.0385714285714	0.0314285714286	0.0564285714286
0.0	1.0	-0.0907142857143	-0.0485714285714	-0.0921428571429	-0.0521428571429	0.04	0.0871428571429	0.0778571428571	-0.000714285714286	-0.0142857142857
0.0	0.0	1.0	0.442142857143	0.957142857143	0.419285714286	0.173571428571	0.159285714286	0.155	0.100714285714	0.00571428571429
0.0	0.0	0.0	1.0	0.422857142857	0.950714285714	0.136428571429	0.0592857142857	0.150714285714	0.144285714286	-0.0157142857143
0.0	0.0	0.0	0.0	1.0	0.399285714286	0.141428571429	0.192857142857	0.121428571429	0.107857142857	0.0192857142857
0.0	0.0	0.0	0.0	0.0	1.0	0.143571428571	0.0392857142857	0.166428571429	0.152142857143	0.00142857142857
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.116428571429	0.348571428571	0.457142857143	0.287142857143
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.199285714286	0.164285714286	0.0157142857143
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.312142857143	0.222857142857
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.385714285714
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0

0.0	0.408219753744	0.39085528926	0.357800109513	0.388190464508	0.362913381469	0.431396048916	0.402650022745	0.413844592738	0.379556669426	0.410766456314
0.0	0.0	0.363037778436	0.372440928065	0.382532511623	0.357443444934	0.424122142592	0.415095268141	0.425086425786	0.384023410213	0.354993532565
0.0	0.0	0.0	0.49171140117	0.142141062444	0.47999840561	0.383991523078	0.385595881297	0.386679348256	0.380097329104	0.455485836156
0.0	0.0	0.0	0.0	0.491060908978	0.142121319258	0.422860159256	0.395420855622	0.372545710111	0.352394143897	0.39847669125
0.0	0.0	0.0	0.0	0.0	0.480682444286	0.370531884662	0.370809924355	0.40342917847	0.382825824945	0.440906417948
0.0	0.0	0.0	0.0	0.0	0.0	0.426332844005	0.391767970688	0.389374825974	0.375513933544	0.389463262264
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.440709654988	0.437441541284	0.427200187266	0.399231404433
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406835096714	0.437058815451	0.419253466757
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.410500565512	0.439419840151
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40152769493
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
