path1	path2	strict1	strict2	cum1	cum2	Perm1	Perm2	Gini	Perm	Count

1.0	0.035	0.236428571429	0.199285714286	0.230714285714	0.197142857143	0.107142857143	0.0728571428571	0.162857142857	0.0878571428571	0.124285714286
0.0	1.0	0.0592857142857	0.100714285714	0.0578571428571	0.0878571428571	0.02	-0.0585714285714	0.151428571429	0.121428571429	0.00357142857143
0.0	0.0	1.0	0.817142857143	0.997142857143	0.827142857143	0.312142857143	0.175714285714	0.690714285714	0.273571428571	0.2
0.0	0.0	0.0	1.0	0.815714285714	0.993571428571	0.355	0.139285714286	0.670714285714	0.265714285714	0.149285714286
0.0	0.0	0.0	0.0	1.0	0.825714285714	0.313571428571	0.172857142857	0.689285714286	0.277857142857	0.202857142857
0.0	0.0	0.0	0.0	0.0	1.0	0.364285714286	0.137142857143	0.673571428571	0.267857142857	0.162857142857
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.149285714286	0.323571428571	0.353571428571	0.168571428571
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.185	0.145	0.123571428571
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.287142857143	0.235
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.267857142857
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0

0.0	0.401431748844	0.440250972023	0.424930366444	0.434906159242	0.421564142843	0.374233911355	0.416310323814	0.450065754833	0.440269513932	0.385399342321
0.0	0.0	0.445877374009	0.404735363275	0.444231163394	0.410836006808	0.444877878221	0.452586670018	0.394513391822	0.451471516945	0.412944256751
0.0	0.0	0.0	0.195698643796	0.02	0.184937937742	0.373538649204	0.36040226958	0.380762527096	0.402328046677	0.408706271455
0.0	0.0	0.0	0.0	0.194878297972	0.0282932890291	0.32446266412	0.355729345636	0.376157397581	0.355435920916	0.402396519845
0.0	0.0	0.0	0.0	0.0	0.184147234792	0.374389980025	0.367379023542	0.380000671321	0.401291918784	0.40276088009
0.0	0.0	0.0	0.0	0.0	0.0	0.324509048331	0.356596725293	0.374302753156	0.356517309309	0.411639330939
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40831223047	0.405473394281	0.42004919537	0.359495110807
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375233940634	0.326890888618	0.4334372586
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.385446997336	0.435250924579
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.358301691373
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
